--Removing Trade Evolutions--
Made POLIWHIRL evolve into POLITOED at level 37
Made KADABRA evolve into ALAKAZAM at level 37
Made MACHOKE evolve into MACHAMP at level 37
Made GRAVELER evolve into GOLEM at level 37
Made SLOWPOKE evolve into SLOWKING using a PEDRA ÁGUA
Made HAUNTER evolve into GENGAR at level 37
Made ONIX evolve into STEELIX at level 30
Made SEADRA evolve into KINGDRA at level 40
Made SCYTHER evolve into SCIZOR at level 30
Made PORYGON evolve into PORYGON2 at level 30
Made CLAMPERL evolve into HUNTAIL at level 30
Made CLAMPERL evolve into GOREBYSS using a PEDRA ÁGUA

--Condensed Level Evolutions--
RHYHORN now evolves into RHYDON at minimum level 40
HORSEA now evolves into SEADRA at minimum level 30
DRAGONAIR now evolves into DRAGONITE at minimum level 40
PUPITAR now evolves into TYRANITAR at minimum level 40
ARON now evolves into LAIRON at minimum level 30
LAIRON now evolves into AGGRON at minimum level 40
TRAPINCH now evolves into VIBRAVA at minimum level 30
VIBRAVA now evolves into FLYGON at minimum level 40
SNORUNT now evolves into GLALIE at minimum level 40
SPHEAL now evolves into SEALEO at minimum level 30
SEALEO now evolves into WALREIN at minimum level 40
SHELGON now evolves into SALAMENCE at minimum level 40
METANG now evolves into METAGROSS at minimum level 40

--Patching for National Dex at Start of Game--
Patch successful!

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
274 Nuzleaf    : ESPOROS at level 1, PROVOCAR at level 1, LODO at level 1, LINCHAR at level 1, SEMENTE BALA at level 3, MASTIGAR at level 7, FOLHA GILETE at level 13, ENRAIZAR at level 19, GIGA DRENO at level 25, ATQ. COVARDE at level 31, ENROLAR at level 37, PLANTA FÚRIA at level 43, AROMATERAPIA at level 49
275 Shiftry    : PÓ SONÏFERO at level 1, ASSISTÊNCIA at level 1, RACHA CRÂNIO at level 1, FOLHA GILETE at level 1
276 Taillow    : GOLPE AÉREO at level 1, LEMBRANÇA at level 1, RONCAR at level 1, GOLPE FÚRIA at level 1, BIS at level 4, ATAQUE ASA at level 8, TUMBA AREIA at level 13, DANÇA PENA at level 19, MEGA CHUTE at level 26, ATAQUE VOLT at level 34, RABO FERRO at level 43
277 Swellow    : BICADA at level 1, MOV. ESPELHO at level 1, ATAQUE ASA at level 1, RAJADA VENTO at level 1, LODO at level 4, ATAQUE AÉREO at level 8, BICADA BROCA at level 13, ROSNAR at level 19, SALTAR at level 28, CÓCEGA at level 38, VENTANIA at level 49
278 Wingull    : BICA D’ÁGUA at level 1, DANÇA PENA at level 1, BICADA BROCA at level 1, BICADA at level 1, REDEMOINHO at level 7, RECICLAR at level 13, HIDRO BOMBA at level 21, SOCO VELOZ at level 31, ATAQUE AÉREO at level 43, RETIRADA at level 55
279 Pelipper   : OCTAZUCA at level 1, GUILHOTINA at level 1, REDEMOINHO at level 1, BOLHAS at level 1, RETIRADA at level 3, PULSO ÁGUA at level 7, ÁGUA LAMA at level 13, HIDRO BOMBA at level 21, BICADA BROCA at level 25, PINÇA at level 33, MAU HUMOR at level 33, ATAQUE ASA at level 47, DANÇA PENA at level 61
280 Ralts      : FAREJAR at level 1, HIPER PRESA at level 1, TELEPORTE at level 1, BOLA NÉVOA at level 1, AT. RÁPIDO at level 6, AFANAR at level 11, INTERPRETAR at level 16, PODER GRANDE at level 21, PSÏQUICO at level 26, EQUIPE DUPLA at level 31, PSÏQUICO at level 36, CHIFRE BROCA at level 41, SENSORIAL at level 46
281 Kirlia     : TROCA GOLPE at level 1, MAR PSÏQUICO at level 1, INTERPRETAR at level 1, LIMPA LUSTRE at level 1, AVANÇO-DUPLO at level 6, MENTE CALMA at level 11, AMNÉSIA at level 16, HIPNOSE at level 21, ENROLAR at level 26, TELA CLARA at level 33, COME SONHO at level 40, CAPA MÁGICA at level 47, FAREJAR at level 54
282 Gardevoir  : ASSISTÊNCIA at level 1, CHUTE DUPLO at level 1, PSICOATAQUE at level 1, SENSORIAL at level 1, MENTE CALMA at level 6, ARRANHÄO at level 11, BOLA SOMBRIA at level 16, RAIO MENTAL at level 21, EXPLOSÄO at level 26, BIS at level 33, VENTO PRATA at level 42, RONCAR at level 51, AGILIDADE at level 60
283 Surskit    : CORTE FÚRIA at level 1, BOLHAS at level 1, VENTO PRATA at level 1, GOLPE FÚRIA at level 1, TEIA ARANHA at level 7, MEGACHIFRE at level 13, RAIO SINAL at level 19, DANÇA PÉTALA at level 25, OCTAZUCA at level 31, RABO BRILHO at level 37, RAIO BOLHAS at level 37
284 Masquerain : REFRESCAR at level 1, ATAQUE AÉREO at level 1, ATAQUE ASA at level 1, BICADA at level 1, TEIA ARANHA at level 7, DANÇA PENA at level 13, MEGACHIFRE at level 19, GOLPE AÉREO at level 26, SUPERAQUEÇER at level 33, SALTAR at level 40, CORTE FÚRIA at level 47, VENTANIA at level 53
285 Shroomish  : AUTODESTRUIR at level 1, CABEÇADA at level 1, FOLHA GILETE at level 1, PEDRA TUMBA at level 1, SEMENTE BALA at level 4, BRAÇO AGULHA at level 7, MEGA DRENO at level 10, ENRAIZAR at level 16, SEMENTE SUGA at level 22, GIGA DRENO at level 28, PSÏQUICO at level 36, CHICOTE CIPÓ at level 45, BLOQUEIO at level 54
286 Breloom    : PÓ SONÏFERO at level 1, ESPOROS at level 1, SOCO FOCUS at level 1, PLANTA FÚRIA at level 1, ATROCIDADE at level 4, DEFESA ANEL at level 7, AUMENTAR at level 10, DANÇA PÉTALA at level 16, DOCE ODOR at level 22, BOMBA SÔNICA at level 23, SEMENTE BALA at level 28, FOLHA MÁGICA at level 36, BEBER LEITE at level 45, SOCO POTENTE at level 54
287 Slakoth    : SUPER PRESA at level 1, COBIÇA at level 1, RONCAR at level 1, ALVOROÇO at level 1, ARRANHÄO at level 7, RECUPERAÇÄO at level 13, CONSTRIGIR at level 19, LUAR at level 25, HIPER PRESA at level 31, ENCARAR at level 37, AFIAR at level 43
288 Vigoroth   : RAIO GELO at level 1, RAIO CONFUSO at level 1, ROSNAR at level 1, CANHÄO PREGO at level 1, BIS at level 7, BEBER LEITE at level 13, RETORNO at level 19, REFRESCAR at level 25, INVESTIDA at level 31, RASTEIRA at level 37, HIDRO BOMBA at level 43, ENGOLIR at level 49
289 Slaking    : PRESENTE at level 1, ÁGUA LAMA at level 1, FURACÄO at level 1, ATAQUE FÚRIA at level 1, VEL. EXTREMA at level 7, DOCE ODOR at level 13, EST. CADENTE at level 19, POLUIÇÄO at level 25, INVESTIDA at level 31, CUSPIR at level 36, BARRIGADA at level 37, RESISTIR at level 43
290 Nincada    : OSSO RÁPIDO at level 1, LODO at level 1, ATIRAR FIOS at level 1, SANGUESSUGA at level 1, LAMA-BOFETÄO at level 5, AGULHA DUPLA at level 9, CORTE FÚRIA at level 14, ENROLAR at level 19, OSSORANGUE at level 25, LAMA ESPORTE at level 31, VENTO PRATA at level 38, MAGNITUDE at level 45
291 Ninjask    : CORTE AÉREO at level 1, ATAQUE ASA at level 1, VENTANIA at level 1, MEGACHIFRE at level 1, DANÇA PENA at level 5, SENSORIAL at level 9, BICADA BROCA at level 14, MEGA SOCO at level 19, VENTO PRATA at level 20, BICADA at level 20, PRESENTE at level 20, RAIO SINAL at level 25, AGULHA DUPLA at level 31, SANGUESSUGA at level 38, ATAQUE AÉREO at level 45
292 Shedinja   : TEIA ARANHA at level 1, RAIO SINAL at level 1, MEGACHIFRE at level 1, BOLA SOMBRIA at level 1, AGULHA DUPLA at level 5, AMAR.DESTINO at level 9, CORTE FÚRIA at level 14, RANCOR at level 19, RABO BRILHO at level 25, SOCO SOMBRIO at level 31, VENTANIA at level 38, ASSUSTAR at level 45
293 Whismur    : CONVERSÄO 2 at level 1, FRUSTRAÇÄO at level 1, ENCARAR at level 1, VENTO GILETE at level 1, PROTEÇÄO at level 5, SONAMBULO at level 11, ÁCIDO at level 15, AFIAR at level 21, ESPELHO at level 25, CHIFRE BROCA at level 31, BERRO at level 35, HIPER PRESA at level 41, EQUIPE DUPLA at level 41, ATAQUE FÚRIA at level 45
294 Loudred    : FACHADA at level 1, SENSORIAL at level 1, CHIFRE BROCA at level 1, BATER at level 1, AGUARDAR at level 5, BOMBA LODO at level 11, CORTE FALSO at level 15, PRESENTE at level 23, PSÏQUICO at level 29, ATRAÇÄO at level 37, PÓ SONÏFERO at level 43, AGARRAMENTO at level 51, SONAMBULO at level 51, BARRAGEM at level 57
295 Exploud    : DANO SECRETO at level 1, FAREJAR at level 1, DESATIVAR at level 1, ENROLAR at level 1, PSÏQUICO at level 5, ESTOCAR at level 11, TELA CLARA at level 15, ATRAÇÄO at level 23, AGARRAMENTO at level 29, CHIFRADA at level 37, DESEJO at level 40, MAGNITUDE at level 45, FOCA ENERGIA at level 55, UIVAR at level 55, SINO DA CURA at level 63
296 Makuhita   : QUEBRA TELA at level 1, MOV. SÏSMICO at level 1, REVERSÄO at level 1, LANCE VITAL at level 1, SOCO FOCUS at level 4, CHUTE GIRADO at level 10, INSULTAR at level 13, TORNADO at level 19, ATAQUE AÉREO at level 22, RECICLAR at level 28, ENGOLIR at level 31, SOCO POTENTE at level 37, LEMBRANÇA at level 40, TROCA GOLPE at level 46, CHUTE TRIPLO at level 49
297 Hariyama   : CÉU DIRETO at level 1, SOCO VELOZ at level 1, METEORO at level 1, CHUTE GIRADO at level 1, SUPERPODER at level 4, VINGANÇA at level 10, ENGOLIR at level 13, REVIDAR at level 19, MIRAR at level 22, MINIMIZAR at level 29, GRANIZO at level 33, MOV. SÏSMICO at level 40, FÚRIA at level 44, LANCE VITAL at level 51, EMPURRÄO at level 55
298 Azurill    : ATQ. COVARDE at level 1, FOCA ENERGIA at level 1, JATO D’ÁGUA at level 1, HIPER PRESA at level 1, CANÇÄO at level 3, SOCO VELOZ at level 6, PÓ DE NEVE at level 10, ARRANHÄO at level 15, BOMBA SÔNICA at level 21
299 Nosepass   : DESABA PEDRA at level 1, MEGACHIFRE at level 1, LANÇA PEDRA at level 1, SOCO VELOZ at level 1, DANO SECRETO at level 7, TEMP.AREIA at level 13, RESISTIR at level 16, SOPRO PEDRA at level 22, PEDRA TUMBA at level 28, REDEMOINHO at level 31, PODER ANTIGO at level 37, SONAMBULO at level 43, TURBULÊNCIA at level 46
300 Skitty     : DANÇA DRAGÄO at level 1, SOCO FOCUS at level 1, DIVIDIR DOR at level 1, CHIFRADA at level 1, SOCO COMETA at level 3, CONVERSÄO 2 at level 7, CANÇÄO MORTE at level 13, FOLHA MÁGICA at level 15, GARRA APERTO at level 19, FACHADA at level 25, RETORNO at level 27, REFRESCAR at level 31, MEGA SOCO at level 37, SOCO TONTO at level 39
301 Delcatty   : EST. CADENTE at level 1, MINIMIZAR at level 1, CANÇÄO at level 1, ATIRAR LAMA at level 1
302 Sableye    : GOLPE AÉREO at level 1, PERSEGUIÇÄO at level 1, TORMENTO at level 1, ASSUSTAR at level 1, MORDIDA at level 5, ATQ. COVARDE at level 9, NOITE SOMBRA at level 13, BOLA SOMBRIA at level 17, LEMBRANÇA at level 21, LINCHAR at level 25, LADRÄO at level 29, DERRUBAR at level 33, AFANAR at level 37, SANGUESSUGA at level 41, RAJADA VENTO at level 45
303 Mawile     : VENTO PRATA at level 1, DESEJA MORTE at level 1, RABO CHICOTE at level 1, MEGA SOCO at level 1, BEIJO DOCE at level 6, RECUPERAÇÄO at level 11, DEFESA FERRO at level 16, ATIRAR LAMA at level 21, RAIO BOLHAS at level 26, ASAS DE AÇO at level 31, DESEJO at level 36, RABO FERRO at level 41, HIDRO BOMBA at level 46, OVO-BOMBA at level 46, BOCEJO at level 46
304 Aron       : CONVERSÄO at level 1, ENDURECER at level 1, LANÇA PEDRA at level 1, CHUTE TRIPLO at level 1, METEORO at level 4, CONSTRIGIR at level 7, DERRUBAR at level 10, DEFESA FERRO at level 13, PEDRA TUMBA at level 17, AUMENTAR at level 21, ESFORÇO at level 25, ASAS DE AÇO at level 29, P. VENENOSA at level 34, RABO FERRO at level 39, DESEJA MORTE at level 44
305 Lairon     : MIRAR at level 1, GARRA METAL at level 1, PODER ANTIGO at level 1, ASAS DE AÇO at level 1, PEDRA TUMBA at level 4, RABO FERRO at level 7, GRAMA APITO at level 10, TEMP.AREIA at level 13, DESEJA MORTE at level 17, GOLPE FÚRIA at level 21, SOM METAL at level 25, LANÇA PEDRA at level 29, SOCO FOGO at level 37, DEFESA FERRO at level 45, RABO VENENO at level 53
306 Aggron     : SOM METAL at level 1, DESABA PEDRA at level 1, OVO FERVIDO at level 1, LANÇA PEDRA at level 1, GOLPE FÚRIA at level 4, ROLO COMPR. at level 7, DEFESA FERRO at level 10, GARRA METAL at level 13, RABO FERRO at level 17, MAGNITUDE at level 21, ASAS DE AÇO at level 25, SOPRO PEDRA at level 29, PEDRA TUMBA at level 37, RAIO GELO at level 50, TEMP.AREIA at level 63
307 Meditite   : ATAQUE ASA at level 1, CAPA MÁGICA at level 1, CHUTE DUPLO at level 1, SUBMISSÄO at level 1, RASTEIRA at level 4, PODER GRANDE at level 9, AFANAR at level 12, PAGAMENTO at level 18, TROCA GOLPE at level 22, VINGANÇA at level 28, AUMENTAR at level 32, SUPERPODER at level 38, VOADORA ALTA at level 42, DETECTAR at level 48
308 Medicham   : LANCE VITAL at level 1, APRISIONAR at level 1, PROTEÇÄO at level 1, SOCO FOCUS at level 1, RESISTIR at level 1, RASTEIRA at level 1, VINGANÇA at level 1, HIPNOSE at level 4, REVERSÄO at level 9, SOCO VELOZ at level 12, EMPURRÄO at level 18, VOADORA ALTA at level 22, AGILIDADE at level 28, DETECTAR at level 32, DIA DE SOL at level 40, GOLPE CORTE at level 46, SOCO POTENTE at level 54
309 Electrike  : ABATER at level 1, ATAQUE FÚRIA at level 1, TROVÄO at level 1, SOCO TROVÄO at level 1, BATE CORPO at level 4, ONDA TROVÄO at level 9, AGARRAMENTO at level 12, RAIO at level 17, CARGA at level 20, ATAQUE VOLT at level 25, DESATIVAR at level 28, ESPINHOS at level 33, CHIFRE BROCA at level 36, MOV. SÏSMICO at level 41
310 Manectric  : CHIFRE BROCA at level 1, FAÏSCA at level 1, BOMBA SÔNICA at level 1, BOLA TEMPO at level 1, ATAQUE VOLT at level 4, OVO FERVIDO at level 9, DESATIVAR at level 12, PAGAMENTO at level 17, RAIO at level 20, ONDA TROVÄO at level 25, CHIFRADA at level 31, CARGA at level 39, ELETROCANHÄO at level 45, BEBER LEITE at level 53
311 Plusle     : PREVISÄO at level 1, TROVÄO at level 1, ÁCIDO at level 1, FAÏSCA at level 1, ELETROCANHÄO at level 4, ENGOLIR at level 10, ONDA CHOQUE at level 13, RAIO at level 19, ATAQUE VOLT at level 22, ENDURECER at level 28, DEFESA ANEL at level 31, SHOCK TROVÄO at level 37, RECICLAR at level 40, MIMICA at level 47
312 Minun      : SHOCK TROVÄO at level 1, EXPLOSÄO at level 1, ELETROCANHÄO at level 1, ATAQUE VOLT at level 1, RAIO at level 4, PODER OCULTO at level 10, SOCO TROVÄO at level 13, CARGA at level 19, ESPOROS at level 22, TROVÄO at level 28, ONDA TROVÄO at level 31, MAU HUMOR at level 37, PRESENTE at level 40, CANÇÄO at level 47
313 Volbeat    : TEIA ARANHA at level 1, MENTE CALMA at level 1, MÏSSIL PINO at level 1, MEGACHIFRE at level 1, CORTE FÚRIA at level 5, RODA DE FOGO at level 9, PESADELO at level 13, ATIRAR FIOS at level 17, GARRA DRAGÄO at level 21, BOLA SOMBRIA at level 25, RAIO SINAL at level 29, PODER ANTIGO at level 33, VENTO PRATA at level 37
314 Illumise   : RABO CHICOTE at level 1, SANGUESSUGA at level 1, BOLA TEMPO at level 1, VENTO PRATA at level 1, MEGACHIFRE at level 5, ATIRAR FIOS at level 9, CHUTE DUPLO at level 13, ENGANAR at level 17, AGULHA DUPLA at level 21, CORTE FÚRIA at level 25, MORDIDA at level 29, FRUSTRAÇÄO at level 33, RAIO SINAL at level 37
315 Roselia    : MEGA CHUTE at level 1, BEBER LEITE at level 1, AROMATERAPIA at level 1, RAIO SOLAR at level 1, TÓXICO at level 5, ESPOROS at level 9, CANÇÄO MORTE at level 13, ESPORO at level 17, ÁCIDO at level 21, ENRAIZAR at level 25, LÂMINA FOLHA at level 29, MIMICA at level 33, SEMENTE BALA at level 37, PÓ VENENOSO at level 41, CHUTE FOGO at level 45, CHICOTE CIPÓ at level 49, POLUIÇÄO at level 53, ABSORVER at level 57
316 Gulpin     : DENTE VENENO at level 1, GÁS VENENOSO at level 1, LODO at level 1, RABO VENENO at level 1, TRI ATAQUE at level 6, DEFESA ANEL at level 9, P. VENENOSA at level 14, BOMBA LODO at level 17, TÓXICO at level 23, ABATER at level 28, PÓ VENENOSO at level 34, NEBLINA at level 34, CAMUFLAGEM at level 34, ÁCIDO at level 39
317 Swalot     : TÓXICO at level 1, TELA FUMAÇA at level 1, DENTE VENENO at level 1, AGARRAMENTO at level 1, CUSPIR at level 6, OSSORANGUE at level 9, LER MENTE at level 14, BOMBA LODO at level 17, MINIMIZAR at level 23, ESPREGUISSAR at level 26, LODO at level 31, BEIJO DOCE at level 40, BOMBA SÔNICA at level 40, GÁS VENENOSO at level 40, ARMAD. ÁCIDA at level 48
318 Carvanha   : RAIO BOLHAS at level 1, ESPORTE ÁGUA at level 1, MASTIGAR at level 1, DERRUBAR at level 1, DANÇA CHUVA at level 7, BOLA NÉVOA at level 13, BICA D’ÁGUA at level 16, CHORO FALSO at level 22, APRISIONAR at level 28, PINÇA at level 31, PULSO ÁGUA at level 37, LEMBRANÇA at level 43
319 Sharpedo   : PERSEGUIÇÄO at level 1, LINCHAR at level 1, JATO D’ÁGUA at level 1, BICA D’ÁGUA at level 1, PINÇA at level 7, ATQ. COVARDE at level 13, FOCA ENERGIA at level 16, REDEMOINHO at level 22, MORDIDA at level 28, PULSO ÁGUA at level 33, BAJULAR at level 38, BERRO at level 43, MAU HUMOR at level 48, DANÇA CHUVA at level 53
320 Wailmer    : BOLHAS at level 1, ROSNAR at level 1, REDEMOINHO at level 1, LODO at level 1, MAU HUMOR at level 5, RESISTIR at level 10, HIDRO BOMBA at level 14, RETIRADA at level 19, ALVOROÇO at level 23, PULSO ÁGUA at level 28, BICA D’ÁGUA at level 32, DANÇA CHUVA at level 37, PISOTEAR at level 41, DANÇA DRAGÄO at level 46, HIDRO CANHÄO at level 50
321 Wailord    : BICA D’ÁGUA at level 1, ENROLAR at level 1, REDEMOINHO at level 1, HIDRO CANHÄO at level 1, BOLA TEMPO at level 5, BOLHAS at level 10, VENTO GILETE at level 14, PINÇA at level 19, ENCARAR at level 23, CANÇÄO at level 28, RAIO BOLHAS at level 32, MAU HUMOR at level 37, BARRIGADA at level 44, OCTAZUCA at level 52, DESEJO at level 59
322 Numel      : MAGNITUDE at level 1, ERUPÇÄO at level 1, OSSO RÁPIDO at level 1, RODA DE FOGO at level 1, GIRO FOGO at level 11, ARRANHÄO at level 19, LANCE VITAL at level 25, ATAQUE AREIA at level 29, SOCO FOGO at level 31, TERREMOTO at level 35, RAJADA FOGO at level 41, SUPERSÔNICO at level 49
323 Camerupt   : RODA DE FOGO at level 1, CAVAR at level 1, BATER at level 1, RAJADA FOGO at level 1, BRASAS at level 11, ESPINHOS at level 19, VOADORA ALTA at level 25, CHUTE FOGO at level 29, FACHADA at level 31, ERUPÇÄO at level 33, TORNADO at level 37, VENTO FOGO at level 45, FOGO SAGRADO at level 55
324 Torkoal    : ENDURECER at level 1, SUPERAQUEÇER at level 1, BOLA TEMPO at level 1, VEL. EXTREMA at level 1, CHUTE FOGO at level 4, BOCEJO at level 7, ONDA CALOR at level 14, DIA DE SOL at level 17, GARRA DRAGÄO at level 20, GIRO FOGO at level 27, SOCO VELOZ at level 30, RAJADA FOGO at level 33, VOADORA ALTA at level 40, LANÇA-CHAMAS at level 43, FOGO SAGRADO at level 46
325 Spoink     : AMNÉSIA at level 1, MEGA CHUTE at level 1, COME SONHO at level 1, BOLA NÉVOA at level 1, TELEPORTE at level 7, SUBSTITUTO at level 10, PESADELO at level 16, ESPELHO at level 19, TELA CLARA at level 25, RAIO MENTAL at level 28, PSÏQUICO at level 34, HIPNOSE at level 37, AGILIDADE at level 37, UIVAR at level 43
326 Grumpig    : PODER GRANDE at level 1, SAL CHEIROSO at level 1, SENSORIAL at level 1, PSICOATAQUE at level 1, SONAMBULO at level 7, MENTE CALMA at level 10, LANÇA ARPÄO at level 16, GARRA APERTO at level 19, AÇOITAR at level 25, ESTOCAR at level 28, CANHÄO PREGO at level 37, FACHADA at level 43, BOLHAS at level 43, BOLA NÉVOA at level 55
327 Spinda     : DANÇA at level 1, AFIAR at level 1, RECICLAR at level 1, DANÇA PÉTALA at level 1, ENCARAR at level 5, MEGA CHUTE at level 12, PRESENTE at level 16, ARRANHÄO at level 23, RACHA CRÂNIO at level 27, CÓCEGA at level 34, EQUIPE DUPLA at level 38, AGARRAMENTO at level 45, ESTOCAR at level 49, DANÇA DRAGÄO at level 56
328 Trapinch   : ATAQUE AREIA at level 1, ESPINHOS at level 1, TERREMOTO at level 1, OSSORANGUE at level 1, TURBULÊNCIA at level 9, ATIRAR LAMA at level 17, VENTO GILETE at level 25, CAVAR at level 33, LAMA-BOFETÄO at level 41, AT. RÁPIDO at level 49, SOCO COMETA at level 57
329 Vibrava    : OSSO RÁPIDO at level 1, AGARRAMENTO at level 1, ATROCIDADE at level 1, TORNADO at level 1, PAGAMENTO at level 9, CAVAR at level 17, LAMA-BOFETÄO at level 25, ATIRAR LAMA at level 33, BAFO DRAGÄO at level 35, REDEMOINHO at level 41, ESPINHOS at level 49, LER MENTE at level 57
330 Flygon     : REVERSÄO at level 1, FÚRIA DRAGÄO at level 1, CLAVA OSSO at level 1, TORNADO at level 1, ATROCIDADE at level 9, LAMA ESPORTE at level 17, GARRA DRAGÄO at level 25, TERREMOTO at level 33, LAMA-BOFETÄO at level 35, FISSURA at level 41, BAFO DRAGÄO at level 53, DANÇA DRAGÄO at level 65
331 Cacnea     : OLHAR MAU at level 1, SEMENTE SUGA at level 1, AVANÇO-DUPLO at level 1, LÂMINA FOLHA at level 1, MENTE CALMA at level 5, VEL. EXTREMA at level 9, ENRAIZAR at level 13, SINO DA CURA at level 17, CHIFRE BROCA at level 21, RAIO SOLAR at level 25, PÓ SONÏFERO at level 29, BATE CORPO at level 33, BRAÇO AGULHA at level 37, BEIJO DOCE at level 41, CONSTRIGIR at level 45
332 Cacturne   : LÂMINA FOLHA at level 1, ATQ. COVARDE at level 1, FOLHA MÁGICA at level 1, BRAÇO AGULHA at level 1, MASTIGAR at level 5, MORDIDA at level 9, GIGA DRENO at level 13, DENTE VENENO at level 17, FOLHA GILETE at level 21, PLANTA FÚRIA at level 25, SEMENTE SUGA at level 29, DERRUBAR at level 35, ESPORO at level 41, INSULTAR at level 47, CHORO FALSO at level 53
333 Swablu     : AVANÇO-DUPLO at level 1, CORTE AÉREO at level 1, DANÇA PENA at level 1, ATAQUE ASA at level 1, RAJADA VENTO at level 8, ATRAÇÄO at level 11, BATER at level 18, TELA FUMAÇA at level 21, SANGUESSUGA at level 28, DESATIVAR at level 31, RECUPERAÇÄO at level 38, VENTANIA at level 41, GOLPE AÉREO at level 48
334 Altaria    : CORTE AÉREO at level 1, DANÇA DRAGÄO at level 1, ATROCIDADE at level 1, COBIÇA at level 1, BICADA BROCA at level 8, GARRA DRAGÄO at level 11, BAFO DRAGÄO at level 18, RAIO at level 21, FACHADA at level 28, MIMICA at level 31, CANÇÄO MORTE at level 35, TORNADO at level 40, SALTAR at level 45, BOCEJO at level 54, MOV. ESPELHO at level 59
335 Zangoose   : BOCEJO at level 1, ALVOROÇO at level 1, PODER NATIVO at level 1, FAÏSCA at level 1, ESPIRAR at level 4, OVO FERVIDO at level 7, BOLA TEMPO at level 10, UIVAR at level 13, PODER OCULTO at level 19, SOCO TONTO at level 25, GARRA APERTO at level 31, CANÇÄO at level 37, OVO-BOMBA at level 46, DESEJO at level 55
336 Seviper    : DENTE VENENO at level 1, BOLA TEMPO at level 1, TÓXICO at level 1, BOMBA LODO at level 1, PÓ VENENOSO at level 7, P. VENENOSA at level 10, POLUIÇÄO at level 16, GUILHOTINA at level 19, ALVOROÇO at level 25, GÁS VENENOSO at level 28, FURACÄO at level 34, RABO VENENO at level 37, BEIJO DOCE at level 43
337 Lunatone   : SOPRO PEDRA at level 1, AMNÉSIA at level 1, BOLA NÉVOA at level 1, RAIO MENTAL at level 1, LANÇA PEDRA at level 7, SOL MATUTINO at level 13, DESABA PEDRA at level 19, DOCE ODOR at level 25, TEMP.AREIA at level 31, INTERPRETAR at level 37, MAR PSÏQUICO at level 43, PSÏQUICO at level 49
338 Solrock    : DESABA PEDRA at level 1, SOPRO PEDRA at level 1, PEDRA TUMBA at level 1, LANÇA PEDRA at level 1, RAIO MENTAL at level 7, MAR PSÏQUICO at level 13, ARRANHÄO at level 19, PSÏQUICO at level 25, SENSORIAL at level 31, PANCADA at level 37, TEMP.AREIA at level 43, ESPELHO at level 49
339 Barboach   : DANÇA CHUVA at level 1, FISSURA at level 1, SOL MATUTINO at level 1, JATO D’ÁGUA at level 1, ATIRAR LAMA at level 6, CLAVA OSSO at level 6, PULSO ÁGUA at level 11, ATAQUE AREIA at level 16, LAMA-BOFETÄO at level 21, BOLHAS at level 26, OSSO RÁPIDO at level 26, CHIFRE BROCA at level 31, OCTAZUCA at level 36, HIDRO CANHÄO at level 41
340 Whiscash   : ATAQUE AREIA at level 1, RETIRADA at level 1, PINÇA at level 1, PULSO ÁGUA at level 1, RAIO BOLHAS at level 6, CAVAR at level 6, REDEMOINHO at level 11, BOLHAS at level 16, MAU HUMOR at level 21, ÁGUA LAMA at level 26, ATIRAR LAMA at level 26, OSSORANGUE at level 36, MAGNITUDE at level 46, TRI ATAQUE at level 56
341 Corphish   : MAU HUMOR at level 1, ÁGUA LAMA at level 1, ESPORTE ÁGUA at level 1, RAIO BOLHAS at level 1, PINÇA at level 7, BICA D’ÁGUA at level 10, ATAQUE FÚRIA at level 13, CHIFRADA at level 20, APRISIONAR at level 23, SOCO POTENTE at level 26, HIDRO CANHÄO at level 32, FRUSTRAÇÄO at level 35, SOCO COMETA at level 38, SOCO TONTO at level 44
342 Crawdaunt  : BICA D’ÁGUA at level 1, RAIO BOLHAS at level 1, PINÇA at level 1, MORDIDA at level 1, BOLHAS at level 7, AFANAR at level 10, RETIRADA at level 13, ESPORTE ÁGUA at level 20, CRESCIMENTO at level 23, MASTIGAR at level 26, JATO D’ÁGUA at level 34, HIDRO BOMBA at level 39, PULSO ÁGUA at level 44, HIDRO CANHÄO at level 52
343 Baltoy     : LIMPA LUSTRE at level 1, FISSURA at level 1, TUMBA AREIA at level 1, CLAVA OSSO at level 1, ESPINHOS at level 3, DESABA PEDRA at level 5, LER MENTE at level 7, ATAQUE AREIA at level 11, INTERPRETAR at level 15, AMNÉSIA at level 19, LAMA-BOFETÄO at level 25, SUPERSÔNICO at level 31, MAGNITUDE at level 37, RAIO MENTAL at level 45
344 Claydol    : PÓ DE NEVE at level 1, OSSO RÁPIDO at level 1, CAVAR at level 1, LIMPA LUSTRE at level 1, PSICOATAQUE at level 3, DESCANSO at level 5, REFLEXÄO at level 7, ESPINHOS at level 11, OSSORANGUE at level 15, INTERPRETAR at level 19, RETORNO at level 25, RAIO MENTAL at level 31, LAMA-BOFETÄO at level 36, ATIRAR LAMA at level 42, BARREIRA at level 55
