--Removing Trade Evolutions--
Made POLIWHIRL evolve into POLITOED at level 37
Made KADABRA evolve into ALAKAZAM at level 37
Made MACHOKE evolve into MACHAMP at level 37
Made GRAVELER evolve into GOLEM at level 37
Made SLOWPOKE evolve into SLOWKING using a PEDRA ÁGUA
Made HAUNTER evolve into GENGAR at level 37
Made ONIX evolve into STEELIX at level 30
Made SEADRA evolve into KINGDRA at level 40
Made SCYTHER evolve into SCIZOR at level 30
Made EEVEE evolve into ESPEON using a PEDRA SOL
Made EEVEE evolve into UMBREON using a PEDRA LUA
Made PORYGON evolve into PORYGON2 at level 30
Made FEEBAS evolve into MILOTIC at level 35
Made CLAMPERL evolve into HUNTAIL at level 30
Made CLAMPERL evolve into GOREBYSS using a PEDRA ÁGUA

--Condensed Level Evolutions--
RHYHORN now evolves into RHYDON at minimum level 40
HORSEA now evolves into SEADRA at minimum level 30
DRAGONAIR now evolves into DRAGONITE at minimum level 40
PUPITAR now evolves into TYRANITAR at minimum level 40
ARON now evolves into LAIRON at minimum level 30
LAIRON now evolves into AGGRON at minimum level 40
TRAPINCH now evolves into VIBRAVA at minimum level 30
VIBRAVA now evolves into FLYGON at minimum level 40
SNORUNT now evolves into GLALIE at minimum level 40
SPHEAL now evolves into SEALEO at minimum level 30
SEALEO now evolves into WALREIN at minimum level 40
SHELGON now evolves into SALAMENCE at minimum level 40
METANG now evolves into METAGROSS at minimum level 40

--Patching for National Dex at Start of Game--
Patch successful!

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
304 Aron       : LANÇA PEDRA at level 1, PODER ANTIGO at level 1, RABO FERRO at level 1, PEDRA TUMBA at level 1, DESABA PEDRA at level 4, BICADA BROCA at level 7, METEORO at level 10, ROLO COMPR. at level 13, SOM METAL at level 17, REVIDAR at level 21, DEFESA FERRO at level 25, TEMP.AREIA at level 29, ASAS DE AÇO at level 34, GARRA METAL at level 39, DESEJA MORTE at level 44
305 Lairon     : ASAS DE AÇO at level 1, SUPERPODER at level 1, GARRA METAL at level 1, PODER ANTIGO at level 1, DESABA PEDRA at level 4, LANÇA PEDRA at level 7, RABO FERRO at level 10, BATER at level 13, BOLA TEMPO at level 17, BICA D’ÁGUA at level 21, DEFESA FERRO at level 25, HIDRO CANHÄO at level 29, METEORO at level 37, HIDRO BOMBA at level 45, TEMP.AREIA at level 53
306 Aggron     : ROLO COMPR. at level 1, SUPER PRESA at level 1, METEORO at level 1, RAIO at level 1, GARRA METAL at level 4, RETORNO at level 7, DESEJA MORTE at level 10, VINGANÇA at level 13, SOPRO PEDRA at level 17, REDEMOINHO at level 21, DEFESA FERRO at level 25, DESABA PEDRA at level 29, PEDRA TUMBA at level 37, SOM METAL at level 50, BATER at level 63
307 Meditite   : GARRA APERTO at level 1, VISÄO FUTURA at level 1, ESPELHO at level 1, ABATER at level 1, CHUTE GIRADO at level 4, TELA CLARA at level 9, PSICOATAQUE at level 12, MAR PSÏQUICO at level 17, SUBMISSÄO at level 20, TRUQUE at level 25, REVIDAR at level 28, VOADORA at level 33, SOCO FOCUS at level 36, GOLPE CORTE at level 41, MEGACHIFRE at level 44
308 Medicham   : CHUTE DUPLO at level 1, RETORNO at level 1, GOLPE CORTE at level 1, COME SONHO at level 1, EMPURRÄO at level 1, SOCO POTENTE at level 1, LIMPA LUSTRE at level 1, PROVOCAR at level 4, AUMENTAR at level 9, RASTEIRA at level 12, CONVERSÄO at level 17, PESADELO at level 20, PODER GRANDE at level 25, REFLEXÄO at level 28, VOADORA ALTA at level 33, VINGANÇA at level 36, PULSO ÁGUA at level 47, DESCANSO at level 56
309 Electrike  : SOCO COMETA at level 1, BOCEJO at level 1, ENROLAR at level 1, SOCO TROVÄO at level 1, SANGUESSUGA at level 4, ONDA CHOQUE at level 9, DESEJO at level 12, REVIDAR at level 17, SHOCK TROVÄO at level 20, FAÏSCA at level 25, ENCARAR at level 28, RAIO at level 33, ELETROCANHÄO at level 36, ONDA TROVÄO at level 41
310 Manectric  : BOCEJO at level 1, TROVÄO at level 1, ELETROCANHÄO at level 1, AGARRAMENTO at level 1, LUAR at level 4, CARGA at level 9, SOCO GELO at level 12, AUTODESTRUIR at level 17, ATAQUE VOLT at level 20, SOCO TROVÄO at level 25, PODER ANTIGO at level 31, SOCO FOGO at level 39, BOMBA LODO at level 45, FAÏSCA at level 53
311 Plusle     : CONSTRIGIR at level 1, TELA FUMAÇA at level 1, ELETROCANHÄO at level 1, ATAQUE VOLT at level 1, RAIO at level 4, TROVÄO at level 10, ONDA CHOQUE at level 13, PRESENTE at level 19, ESPANCAR at level 22, ONDA TROVÄO at level 28, ENGANAR at level 31, CANÇÄO at level 37, RECUPERAÇÄO at level 40, SHOCK TROVÄO at level 47
312 Minun      : MEDITAÇÄO at level 1, SOCO TROVÄO at level 1, DANO SECRETO at level 1, RAIO at level 1, CARGA at level 4, APRISIONAR at level 10, ELETROCANHÄO at level 13, PSÏQUICO at level 19, FAÏSCA at level 22, HIDRO CANHÄO at level 28, TROVÄO at level 31, PRESENTE at level 37, ATAQUE VOLT at level 40, SHOCK TROVÄO at level 47
313 Volbeat    : RABO BRILHO at level 1, EMPURRÄO at level 1, RAIO SINAL at level 1, SANGUESSUGA at level 1, AGULHA DUPLA at level 5, MÏSSIL PINO at level 9, GOLPE FÚRIA at level 13, CHUTE TRIPLO at level 17, FRUSTRAÇÄO at level 21, EST. CADENTE at level 25, MEGACHIFRE at level 29, CORTE FÚRIA at level 33, ATIRAR FIOS at level 37
314 Illumise   : SANGUESSUGA at level 1, TRI ATAQUE at level 1, GIRO FOGO at level 1, ATAQUE FÚRIA at level 1, ATROCIDADE at level 5, ELETROCANHÄO at level 9, DOCE ODOR at level 13, RAIO SINAL at level 17, VENTO PRATA at level 21, GUILHOTINA at level 25, CORTE FÚRIA at level 29, TEIA ARANHA at level 33, PROTEÇÄO at level 37
315 Roselia    : SEMENTE BALA at level 1, ESPOROS at level 1, DANÇA PÉTALA at level 1, ÁCIDO at level 1, SEMENTE SUGA at level 5, TÓXICO at level 9, LODO at level 13, PÓ SONÏFERO at level 17, P. VENENOSA at level 21, ESPINHOS at level 25, MIMICA at level 29, BATE CORPO at level 33, RONCAR at level 37, FOLHA GILETE at level 41, LÂMINA FOLHA at level 45, CAPA MÁGICA at level 49, MASTIGAR at level 53, RETORNO at level 57
316 Gulpin     : ÁCIDO at level 1, VEL. EXTREMA at level 1, ARMAD. ÁCIDA at level 1, LODO at level 1, PÓ VENENOSO at level 6, AUTODESTRUIR at level 9, P. VENENOSA at level 14, RECUPERAÇÄO at level 17, RABO VENENO at level 23, BOMBA LODO at level 28, MINIMIZAR at level 34, GÁS VENENOSO at level 34, HIPNOSE at level 34, POLUIÇÄO at level 39
317 Swalot     : BOMBA LODO at level 1, DENTE VENENO at level 1, TÓXICO at level 1, P. VENENOSA at level 1, AROMATERAPIA at level 6, DANÇA ESPADA at level 9, ARMAD. ÁCIDA at level 14, GÁS VENENOSO at level 17, SIGA-ME at level 23, MALDIÇÄO at level 26, LUAR at level 31, RABO VENENO at level 40, TAPA DUPLO at level 40, ENCARAR at level 40, CAVAR at level 48
318 Carvanha   : HIDRO BOMBA at level 1, AFANAR at level 1, ATAQUE FÚRIA at level 1, PERSEGUIÇÄO at level 1, MASTIGAR at level 7, BAJULAR at level 13, DANÇA CHUVA at level 16, RUGIDO at level 22, TORMENTO at level 28, MAU HUMOR at level 31, OCTAZUCA at level 37, BOLHAS at level 43
319 Sharpedo   : RAIO BOLHAS at level 1, SALVA GUARDA at level 1, SALTAR at level 1, PODER ANTIGO at level 1, REDEMOINHO at level 7, PINÇA at level 13, LADRÄO at level 16, OCTAZUCA at level 22, PULSO ÁGUA at level 28, AFANAR at level 33, BICA D’ÁGUA at level 38, BOLHAS at level 43, ESPORTE ÁGUA at level 48, HIDRO CANHÄO at level 53
320 Wailmer    : ESPORTE ÁGUA at level 1, TELEPORTE at level 1, BICA D’ÁGUA at level 1, CORTE FÚRIA at level 1, BOLHAS at level 5, ENROLAR at level 10, OCTAZUCA at level 14, MEGA SOCO at level 19, PINÇA at level 23, AT. RÁPIDO at level 28, HIDRO CANHÄO at level 32, MÏSSIL PINO at level 37, GRAMA APITO at level 41, RETIRADA at level 46, HIDRO BOMBA at level 50
321 Wailord    : FOGO SAGRADO at level 1, HIDRO CANHÄO at level 1, BOLHAS at level 1, BATE CORPO at level 1, ESPORTE ÁGUA at level 5, ÁGUA LAMA at level 10, DANÇA CHUVA at level 14, PÓ DE NEVE at level 19, MEGA CHUTE at level 23, SOCO COMETA at level 28, PAGAMENTO at level 32, JATO D’ÁGUA at level 37, PULSO ÁGUA at level 44, HIDRO BOMBA at level 52, RETIRADA at level 59
322 Numel      : SUPERAQUEÇER at level 1, RODA DE FOGO at level 1, MINI DESEJO at level 1, VEL. EXTREMA at level 1, ATAQUE AREIA at level 11, BRASAS at level 19, OSSO RÁPIDO at level 25, CABEÇADA at level 29, ERUPÇÄO at level 31, LAMA-BOFETÄO at level 35, DIA DE SOL at level 41, FACHADA at level 49
323 Camerupt   : ERUPÇÄO at level 1, BRASAS at level 1, ESPINHOS at level 1, CHUTE FOGO at level 1, MEGACHIFRE at level 11, ARMAD. ÁCIDA at level 19, VENTO FOGO at level 25, RECUPERAÇÄO at level 29, OSSO RÁPIDO at level 31, LANÇA-CHAMAS at level 33, RECICLAR at level 37, FOGO SAGRADO at level 45, CAVAR at level 55
324 Torkoal    : ENDURECER at level 1, SOCO FOGO at level 1, FOGO SAGRADO at level 1, SUPERAQUEÇER at level 1, GARRA METAL at level 4, MINI DESEJO at level 7, SOL MATUTINO at level 14, GARRA APERTO at level 17, GIRO FOGO at level 20, CUSPIR at level 27, DIA DE SOL at level 30, ERUPÇÄO at level 33, OFUSCAR at level 40, AÇOITAR at level 43, VENTO FOGO at level 46
325 Spoink     : LANÇA-CHAMAS at level 1, MIRAR at level 1, AGILIDADE at level 1, PSICOATAQUE at level 1, REFRESCAR at level 7, ESPELHO at level 10, BAJULAR at level 16, METRÔNOMO at level 19, GUILHOTINA at level 25, TELEPORTE at level 28, TELA CLARA at level 34, GARRA METAL at level 37, BERRO at level 37, APRISIONAR at level 43
326 Grumpig    : PSICOATAQUE at level 1, BARREIRA at level 1, LIMPA LUSTRE at level 1, TAPA DUPLO at level 1, ATAQUE VOLT at level 7, INTERPRETAR at level 10, ESPELHO at level 16, MOV. SÏSMICO at level 19, RAIO MENTAL at level 25, CAPA MÁGICA at level 28, MENTE CALMA at level 37, CONFUSÄO at level 43, BOLA NÉVOA at level 43, CANÇÄO MORTE at level 55
327 Spinda     : ESPIRAR at level 1, SEMENTE BALA at level 1, FAREJAR at level 1, ENROLAR at level 1, CAMUFLAGEM at level 5, TELA FUMAÇA at level 12, ENCARAR at level 16, SALVA GUARDA at level 23, SIGA-ME at level 27, ESFORÇO at level 34, RAJADA VENTO at level 38, ATRAÇÄO at level 45, ALVOROÇO at level 49, CANHÄO PREGO at level 56
328 Trapinch   : ESPINHOS at level 1, DESATIVAR at level 1, RAJADA FOGO at level 1, ATIRAR LAMA at level 1, LAMA-BOFETÄO at level 9, CLAVA OSSO at level 17, AVANÇO-DUPLO at level 25, MAGNITUDE at level 33, OSSORANGUE at level 41, SOCO TONTO at level 49, TUMBA AREIA at level 57
329 Vibrava    : LAMA-BOFETÄO at level 1, FISSURA at level 1, ATIRAR LAMA at level 1, CAVAR at level 1, CONVERSÄO 2 at level 9, GARRA DRAGÄO at level 17, GARRA APERTO at level 25, TUMBA AREIA at level 33, TORNADO at level 35, FÚRIA DRAGÄO at level 41, VENTO GELADO at level 49, TERREMOTO at level 57
330 Flygon     : ARRANHÄO at level 1, GARRA DRAGÄO at level 1, DANÇA DRAGÄO at level 1, CLAVA OSSO at level 1, BAFO DRAGÄO at level 9, FISSURA at level 17, FÚRIA DRAGÄO at level 25, DENTE VENENO at level 33, MEDITAÇÄO at level 35, MIMICA at level 41, BOCEJO at level 53, ENDURECER at level 65
331 Cacnea     : MÄOZINHA at level 1, SÏNTESE at level 1, SUPERAQUEÇER at level 1, SEMENTE BALA at level 1, GIGA DRENO at level 5, FOLHA GILETE at level 9, GRAMA APITO at level 13, MEGA DRENO at level 17, PLANTA FÚRIA at level 21, AROMATERAPIA at level 25, DANÇA PÉTALA at level 29, SOM METAL at level 33, BEIJO AMÁVEL at level 37, ABSORVER at level 41, GRANIZO at level 45, ATROCIDADE at level 49
332 Cacturne   : FOLHA GILETE at level 1, LADRÄO at level 1, ESPOROS at level 1, PERSEGUIÇÄO at level 1, PLANTA FÚRIA at level 1, PÓ SONÏFERO at level 5, MORDIDA at level 9, MASTIGAR at level 13, RAIO SOLAR at level 17, LINCHAR at level 21, SOPRO PEDRA at level 25, CHORO FALSO at level 29, ATAQUE ASA at level 35, PASSA BATON at level 41, HIPER PRESA at level 47, CRESCIMENTO at level 53, AROMATERAPIA at level 59
333 Swablu     : DANÇA PENA at level 1, BICADA at level 1, ATAQUE ASA at level 1, BICADA BROCA at level 1, CANÇÄO at level 8, RAJADA VENTO at level 11, ATAQUE AÉREO at level 18, MOV. ESPELHO at level 21, CRESCIMENTO at level 28, GOLPE AÉREO at level 31, DOCE ODOR at level 38, DIVIDIR DOR at level 41, DETECTAR at level 48
334 Altaria    : VENTANIA at level 1, LINCHAR at level 1, DANÇA DRAGÄO at level 1, ATAQUE ASA at level 1, RAIO GELO at level 8, ATROCIDADE at level 11, BAFO DRAGÄO at level 18, GOLPE AÉREO at level 21, CUSPIR at level 28, CORTE AÉREO at level 31, GARRA DRAGÄO at level 35, SUBSTITUTO at level 40, ATAQUE AÉREO at level 45, TORNADO at level 54, BICADA at level 59
335 Zangoose   : DOCE ODOR at level 1, REFRESCAR at level 1, ALVOROÇO at level 1, BATE CORPO at level 1, BATER at level 4, SAL CHEIROSO at level 7, CHARME at level 10, BEIJO DOCE at level 13, CANHÄO PREGO at level 19, SOCO TONTO at level 25, DENTE VENENO at level 31, AFIAR at level 37, GARRA APERTO at level 46, GOLPE FÚRIA at level 55
336 Seviper    : HIPER PRESA at level 1, PÓ VENENOSO at level 1, ARMAD. ÁCIDA at level 1, LODO at level 1, COBIÇA at level 7, POLUIÇÄO at level 10, RECUPERAÇÄO at level 16, BOMBA LODO at level 19, DENTE VENENO at level 25, PESADELO at level 28, RABO VENENO at level 34, BATE CORPO at level 37, P. VENENOSA at level 43
337 Lunatone   : ROLO COMPR. at level 1, VISÄO FUTURA at level 1, SOPRO PEDRA at level 1, DESABA PEDRA at level 1, PODER ANTIGO at level 7, CONFUSÄO at level 13, PAGAMENTO at level 19, LANÇA PEDRA at level 25, HIPNOSE at level 31, SENSORIAL at level 37, GOLPE CORTE at level 43, PANCADA at level 49
338 Solrock    : PSÏQUICO at level 1, CONFUSÄO at level 1, ROLO COMPR. at level 1, DESABA PEDRA at level 1, PODER ANTIGO at level 7, SENSORIAL at level 13, SOPRO PEDRA at level 19, RABO BRILHO at level 25, REFLEXÄO at level 31, TORMENTO at level 37, LANÇA PEDRA at level 43, PODER GRANDE at level 49
339 Barboach   : MAU HUMOR at level 1, PESADELO at level 1, HIDRO BOMBA at level 1, LAMA-BOFETÄO at level 1, ESPINHOS at level 6, SOCO GELO at level 6, BOLHAS at level 11, HIDRO CANHÄO at level 16, RAIO BOLHAS at level 21, DANÇA CHUVA at level 26, JATO D’ÁGUA at level 26, SAL CHEIROSO at level 31, PULSO ÁGUA at level 36, REDEMOINHO at level 41
340 Whiscash   : ATIRAR LAMA at level 1, OCTAZUCA at level 1, ESPORTE ÁGUA at level 1, ARRANHÄO at level 1, MAU HUMOR at level 6, HIDRO CANHÄO at level 6, ÁGUA LAMA at level 11, SEMENTE BALA at level 16, BEIJO DOCE at level 21, FISSURA at level 26, PÓ SONÏFERO at level 26, AMAR.DESTINO at level 36, CLAVA OSSO at level 46, BICA D’ÁGUA at level 56
341 Corphish   : ROSNAR at level 1, BICA D’ÁGUA at level 1, OCTAZUCA at level 1, SOCO TONTO at level 1, PODER NATIVO at level 7, CONVERSÄO 2 at level 10, BERRO at level 13, MAU HUMOR at level 19, ÁGUA LAMA at level 22, ESPORTE ÁGUA at level 25, BOLHAS at level 31, HIDRO CANHÄO at level 34, JATO D’ÁGUA at level 37, RAIO BOLHAS at level 43, TELECINÉTICA at level 46
342 Crawdaunt  : DANÇA PENA at level 1, PROVOCAR at level 1, MAU HUMOR at level 1, HIDRO CANHÄO at level 1, MASTIGAR at level 7, BICA D’ÁGUA at level 10, BAJULAR at level 13, PULSO ÁGUA at level 19, BIS at level 22, ÁGUA LAMA at level 25, COBIÇA at level 33, REDEMOINHO at level 38, RAIO CONFUSO at level 43, PRESENTE at level 51, RESISTIR at level 56
343 Baltoy     : TRUQUE at level 1, OSSO RÁPIDO at level 1, CLAVA OSSO at level 1, CABEÇADA at level 1, ESPINHOS at level 3, VISÄO FUTURA at level 5, RECICLAR at level 7, ATIRAR LAMA at level 11, DIVIDIR DOR at level 15, FISSURA at level 19, PSICOATAQUE at level 25, LAMA ESPORTE at level 31, TERREMOTO at level 37, LAMA-BOFETÄO at level 45
344 Claydol    : BATE CORPO at level 1, CONFUSÄO at level 1, FISSURA at level 1, AVANÇO-DUPLO at level 1, ABSORVER at level 3, TERREMOTO at level 5, REFLEXÄO at level 7, ATIRAR LAMA at level 11, BARREIRA at level 15, OSSORANGUE at level 19, PODER GRANDE at level 25, GOLPE CORTE at level 31, LAMA-BOFETÄO at level 36, ATAQUE AREIA at level 42, PSÏQUICO at level 55
345 Lileep     : GRAMA APITO at level 1, SOPRO PEDRA at level 1, SEMENTE SUGA at level 1, PLANTA FÚRIA at level 1, SEMENTE BALA at level 8, SOCO GELO at level 15, DESABA PEDRA at level 22, ROLO COMPR. at level 29, TEMP.AREIA at level 36, CHICOTE CIPÓ at level 43, LANÇA PEDRA at level 50, ESPOROS at level 50, MEGA DRENO at level 50
346 Cradily    : DESABA PEDRA at level 1, SOPRO PEDRA at level 1, SUPERSÔNICO at level 1, PLANTA FÚRIA at level 1, LANÇA PEDRA at level 8, TEMP.AREIA at level 15, ENRAIZAR at level 22, ARMAD. ÁCIDA at level 29, LANÇA ARPÄO at level 36, MEGA DRENO at level 48, PEDRA TUMBA at level 60, EST. CADENTE at level 60, PODER ANTIGO at level 60
347 Anorith    : DESABA PEDRA at level 1, SOPRO PEDRA at level 1, CORTE AÉREO at level 1, COBIÇA at level 1, RABO BRILHO at level 7, DANÇA ESPADA at level 13, TEMP.AREIA at level 19, LANÇA PEDRA at level 25, ATIRAR FIOS at level 31, ROLO COMPR. at level 37, ENGOLIR at level 43, CORTE FÚRIA at level 49, TRUQUE at level 55
348 Armaldo    : AGULHA DUPLA at level 1, MÏSSIL PINO at level 1, MEGACHIFRE at level 1, PODER ANTIGO at level 1, PEDRA TUMBA at level 7, RETORNO at level 13, RABO BRILHO at level 19, ATIRAR FIOS at level 25, ROLO COMPR. at level 31, SOPRO PEDRA at level 37, LÂMINA FOLHA at level 46, TEIA ARANHA at level 55, TEMP.AREIA at level 64
349 Feebas     : ÁGUA LAMA at level 1, BIS at level 1, REDEMOINHO at level 1, BARRAGEM at level 1, OCTAZUCA at level 15, CANHÄO PREGO at level 30, ESPORTE ÁGUA at level 10, REFRESCAR at level 15, PULSO ÁGUA at level 20, TORNADO at level 25, RECUPERAÇÄO at level 30, DANÇA CHUVA at level 35, HIDRO BOMBA at level 40, ATRAÇÄO at level 45, SALVA GUARDA at level 50
350 Milotic    : RETIRADA at level 1, BICA D’ÁGUA at level 1, CARA FEIA at level 1, JATO D’ÁGUA at level 1, DANÇA CHUVA at level 5, HIDRO BOMBA at level 10, SOCO TONTO at level 15, BOCEJO at level 20, RAIO at level 25, PINÇA at level 30, CAMUFLAGEM at level 35, ABATER at level 40, VINGANÇA at level 45, BOLA NÉVOA at level 50
351 Castform   : MOV. SÏSMICO at level 1, REFRESCAR at level 1, FURACÄO at level 1, VENTO GILETE at level 1, SOCO FOCUS at level 10, SUPERSÔNICO at level 10, CANÇÄO MORTE at level 10, PLANTA FÚRIA at level 20, EST. CADENTE at level 20, EQUIPE DUPLA at level 20, CUSPIR at level 30
352 Kecleon    : REFRESCAR at level 1, VEL. EXTREMA at level 1, PAGAMENTO at level 1, ATAQUE FÚRIA at level 1, GIRO RÁPIDO at level 1, LUAR at level 4, BLOQUEIO at level 7, BOLA TEMPO at level 12, SUPERSÔNICO at level 17, ENGOLIR at level 24, DESABA PEDRA at level 31, RETORNO at level 40, VENTO GILETE at level 49
353 Shuppet    : SOCO SOMBRIO at level 1, ENGOLIR at level 1, RANCOR at level 1, ASSUSTAR at level 1, ASSISTÊNCIA at level 8, ARRANHÄO at level 13, RAIO CONFUSO at level 20, VEL. EXTREMA at level 25, SUPERSÔNICO at level 32, AMAR.DESTINO at level 37, BOLA SOMBRIA at level 44, PESADELO at level 49, BOMBA SÔNICA at level 56
354 Banette    : AMAR.DESTINO at level 1, PESADELO at level 1, NOITE SOMBRA at level 1, BOLA SOMBRIA at level 1, RANCOR at level 8, RAIO SINAL at level 13, ASSUSTAR at level 20, RAIO CONFUSO at level 25, CAMUFLAGEM at level 32, FRIO POLAR at level 39, LAMBIDA at level 48, LÂMINA FOLHA at level 55, CHUTE DUPLO at level 64
355 Duskull    : AMAR.DESTINO at level 1, RANCOR at level 1, NOITE SOMBRA at level 1, LAMBIDA at level 1, ARRANHÄO at level 5, RAIO CONFUSO at level 12, SONAMBULO at level 16, PESADELO at level 23, SOCO SOMBRIO at level 27, PSÏQUICO at level 34, ASSUSTAR at level 38, BEIJO DOCE at level 45, BOLA SOMBRIA at level 49
356 Dusclops   : RAIO CONFUSO at level 1, AFIAR at level 1, CRESCIMENTO at level 1, PEDRA TUMBA at level 1, MINI DESEJO at level 5, RUGIDO at level 12, RANCOR at level 16, PAGAMENTO at level 23, BOLA SOMBRIA at level 27, CONVERSÄO 2 at level 34, TELECINÉTICA at level 37, EQUIPE DUPLA at level 41, ASSUSTAR at level 51, NOITE SOMBRA at level 58
357 Tropius    : GRAMA APITO at level 1, ATAQUE ASA at level 1, SUPERAQUEÇER at level 1, FACHADA at level 1, BICADA at level 7, SEMENTE SUGA at level 11, BICADA BROCA at level 17, GIGA DRENO at level 21, ENRAIZAR at level 27, PÓ VENENOSO at level 31, DANÇA CHUVA at level 37, VENTANIA at level 41, LANÇA-CHAMAS at level 47
358 Chimecho   : MEGA CHUTE at level 1, TELEPORTE at level 1, AGILIDADE at level 1, PÓ DE NEVE at level 1, SUPERSÔNICO at level 6, MENTE CALMA at level 9, ALVOROÇO at level 14, MAR PSÏQUICO at level 17, PSICOATAQUE at level 22, CAPA MÁGICA at level 25, PRESENTE at level 30, EQUIPE DUPLA at level 33, RONCAR at level 38, VISÄO FUTURA at level 41, OVO-BOMBA at level 46
359 Absol      : LEMBRANÇA at level 1, DESEJO at level 1, LADRÄO at level 1, MORDIDA at level 1, RECUPERAÇÄO at level 5, DERRUBAR at level 9, ESPIRAR at level 13, ATROCIDADE at level 17, PANCADA at level 21, ATQ. COVARDE at level 26, SONAMBULO at level 31, BAJULAR at level 36, BARRAGEM at level 41, AMAR.DESTINO at level 46
360 Wynaut     : TELECINÉTICA at level 1, COBIÇA at level 1, INTERPRETAR at level 1, RAIO MENTAL at level 1, VISÄO FUTURA at level 15, PODER GRANDE at level 15, RONCAR at level 15, CHORO FALSO at level 15
361 Snorunt    : NEVOEIRO at level 1, DANÇA PÉTALA at level 1, LANÇA ARPÄO at level 1, CONFUSÄO at level 1, PÓ DE NEVE at level 7, NEVASCA at level 10, PODER NATIVO at level 16, ÁCIDO at level 19, SOCO GELO at level 25, AMAR.DESTINO at level 28, FACHADA at level 34, NEBLINA at level 37, VENTO GELADO at level 43
362 Glalie     : CONVERSÄO at level 1, GUILHOTINA at level 1, NEVASCA at level 1, TRI ATAQUE at level 1, RAIO GELO at level 7, CHIFRADA at level 10, BOLA DE GELO at level 16, NEVOEIRO at level 19, SOCO GELO at level 25, PREVISÄO at level 28, CABEÇADA at level 34, TELA FUMAÇA at level 42, GRANIZO at level 53, RUGIDO at level 61
363 Spheal     : BOLA DE GELO at level 1, RAIO AURORA at level 1, RAIO GELO at level 1, TURBULÊNCIA at level 1, NEBLINA at level 7, SOCO GELO at level 13, ESPANCAR at level 19, ESPORTE ÁGUA at level 25, PÓ DE NEVE at level 31, ÁGUA LAMA at level 37, ONDA TROVÄO at level 37, LANÇA ARPÄO at level 43, ABATER at level 49
364 Sealeo     : RAIO GELO at level 1, NEBLINA at level 1, PULSO ÁGUA at level 1, RAIO AURORA at level 1, LANÇA ARPÄO at level 7, DESCANSO at level 13, HIDRO BOMBA at level 19, SHOCK TROVÄO at level 25, REDEMOINHO at level 31, BOLA DE GELO at level 39, VENTO GELADO at level 39, BOLHAS at level 47, RETIRADA at level 55
365 Walrein    : FRIO POLAR at level 1, SUPER PRESA at level 1, DERRUBAR at level 1, VENTO GELADO at level 1, PÓ DE NEVE at level 7, ARRANHÄO at level 13, NEVOEIRO at level 19, RAIO AURORA at level 25, SOCO GELO at level 31, ESBOÇO at level 39, SAL CHEIROSO at level 39, DANÇA CHUVA at level 50, GRANIZO at level 61
366 Clamperl   : MIRAR at level 1, RAIO BOLHAS at level 1, BARRIGADA at level 1, BICA D’ÁGUA at level 1
367 Huntail    : ALVOROÇO at level 1, BOLHAS at level 1, REDEMOINHO at level 1, OCTAZUCA at level 1, PSICOATAQUE at level 8, HIDRO CANHÄO at level 15, MAU HUMOR at level 22, OLHAR MAU at level 29, PASSA BATON at level 36, BICA D’ÁGUA at level 43, ÁGUA LAMA at level 50
368 Gorebyss   : PULSO ÁGUA at level 1, HIDRO CANHÄO at level 1, ÁGUA LAMA at level 1, CHIFRADA at level 1, DANÇA CHUVA at level 8, HIDRO BOMBA at level 15, BOLA SOMBRIA at level 22, SIGA-ME at level 29, FURACÄO at level 36, REDEMOINHO at level 43, RAIO BOLHAS at level 50
369 Relicanth  : LANÇA PEDRA at level 1, DANO SECRETO at level 1, JATO D’ÁGUA at level 1, ARRANHÄO at level 1, TEMP.AREIA at level 8, SOPRO PEDRA at level 15, PINÇA at level 22, SENSORIAL at level 29, PEDRA TUMBA at level 36, TROVÄO at level 43, RAIO BOLHAS at level 50, REDEMOINHO at level 57, PULSO ÁGUA at level 64
370 Luvdisc    : RETIRADA at level 1, HIDRO BOMBA at level 1, SOCO SOMBRIO at level 1, SUBMISSÄO at level 1, ÁGUA LAMA at level 4, BOLHAS at level 12, PAGAMENTO at level 16, REDEMOINHO at level 24, MAU HUMOR at level 28, FOGO SAGRADO at level 36, ARRANHÄO at level 40, RAIO BOLHAS at level 48
371 Bagon      : TORNADO at level 1, FÚRIA DRAGÄO at level 1, OLHAR MAU at level 1, ATROCIDADE at level 1, VENTO GILETE at level 5, GARRA DRAGÄO at level 9, TRI ATAQUE at level 17, UIVAR at level 21, CORTE FALSO at level 25, ESPREGUISSAR at level 33, SEMENTE SUGA at level 37, CANÇÄO MORTE at level 41, VEL. EXTREMA at level 49, RAIO SOLAR at level 53
372 Shelgon    : BAFO DRAGÄO at level 1, DANÇA DRAGÄO at level 1, CÓCEGA at level 1, GARRA DRAGÄO at level 1, TORNADO at level 5, OVO-BOMBA at level 9, ATROCIDADE at level 17, CHIFRADA at level 21, FACHADA at level 25, CHARME at level 30, CÉU DIRETO at level 38, ATAQUE FÚRIA at level 47, OSSORANGUE at level 56, BEIJO DOCE at level 69, DOCE ODOR at level 78
