--Removing Trade Evolutions--
Made POLIWHIRL evolve into POLITOED at level 37
Made KADABRA evolve into ALAKAZAM at level 37
Made MACHOKE evolve into MACHAMP at level 37
Made GRAVELER evolve into GOLEM at level 37
Made SLOWPOKE evolve into SLOWKING using a PEDRA ÁGUA
Made HAUNTER evolve into GENGAR at level 37
Made ONIX evolve into STEELIX at level 30
Made SEADRA evolve into KINGDRA at level 40
Made SCYTHER evolve into SCIZOR at level 30
Made EEVEE evolve into ESPEON using a PEDRA SOL
Made EEVEE evolve into UMBREON using a PEDRA LUA
Made PORYGON evolve into PORYGON2 at level 30
Made FEEBAS evolve into MILOTIC at level 35
Made CLAMPERL evolve into HUNTAIL at level 30
Made CLAMPERL evolve into GOREBYSS using a PEDRA ÁGUA

--Condensed Level Evolutions--
RHYHORN now evolves into RHYDON at minimum level 40
HORSEA now evolves into SEADRA at minimum level 30
DRAGONAIR now evolves into DRAGONITE at minimum level 40
PUPITAR now evolves into TYRANITAR at minimum level 40
ARON now evolves into LAIRON at minimum level 30
LAIRON now evolves into AGGRON at minimum level 40
TRAPINCH now evolves into VIBRAVA at minimum level 30
VIBRAVA now evolves into FLYGON at minimum level 40
SNORUNT now evolves into GLALIE at minimum level 40
SPHEAL now evolves into SEALEO at minimum level 30
SEALEO now evolves into WALREIN at minimum level 40
SHELGON now evolves into SALAMENCE at minimum level 40
METANG now evolves into METAGROSS at minimum level 40

--Patching for National Dex at Start of Game--
Patch successful!

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
333 Swablu     : ATAQUE AÉREO at level 1, HIPER RAIO at level 1, BICADA BROCA at level 8, PSÏQUICO at level 11, GIRO RÁPIDO at level 18, GUILHOTINA at level 21, SALVA GUARDA at level 28, ARRANHÄO at level 31, EST. CADENTE at level 38, RAJADA VENTO at level 41, BICADA at level 48
334 Altaria    : ATAQUE ASA at level 1, SUBSTITUTO at level 1, VENTANIA at level 1, ASSUSTAR at level 1, SALTAR at level 8, BIS at level 11, RAJADA VENTO at level 18, MOV. ESPELHO at level 21, ATROCIDADE at level 28, BAFO DRAGÄO at level 31, GOLPE KARATE at level 35, DANÇA PENA at level 40, GOLPE AÉREO at level 45, LÂMINA FOLHA at level 54, SANGUESSUGA at level 59
335 Zangoose   : VENTO GILETE at level 1, RECUPERAÇÄO at level 4, GUILHOTINA at level 7, TELA FUMAÇA at level 10, BEBER LEITE at level 13, CABEÇADA at level 19, SALVA GUARDA at level 25, CAMUFLAGEM at level 31, BATE CORPO at level 37, HIPER RAIO at level 46, SONAMBULO at level 55
336 Seviper    : TURBULÊNCIA at level 1, CORTE FÚRIA at level 7, RAIO GELO at level 10, HIPER PRESA at level 16, ASSISTÊNCIA at level 19, PÓ VENENOSO at level 25, BOMBA LODO at level 28, TÓXICO at level 34, ÁCIDO at level 37, NOITE SOMBRA at level 43
337 Lunatone   : SOPRO PEDRA at level 1, LANÇA PEDRA at level 1, TRUQUE at level 7, TEMP.AREIA at level 13, BARREIRA at level 19, PODER ANTIGO at level 25, MAR PSÏQUICO at level 31, SOCO COMETA at level 37, TELECINÉTICA at level 43, DESABA PEDRA at level 49
338 Solrock    : SOPRO PEDRA at level 1, PODER ANTIGO at level 1, DESCANSO at level 7, COME SONHO at level 13, ROLO COMPR. at level 19, APRISIONAR at level 25, ERUPÇÄO at level 31, DESABA PEDRA at level 37, PSÏQUICO at level 43, ASSISTÊNCIA at level 49
339 Barboach   : ATROCIDADE at level 1, DANÇA CHUVA at level 6, TERREMOTO at level 6, GIRO RÁPIDO at level 11, PINÇA at level 16, TUMBA AREIA at level 21, RETIRADA at level 26, ESPORTE ÁGUA at level 26, DESEJO at level 31, BOLA TEMPO at level 36, RAIO BOLHAS at level 41
340 Whiscash   : CARA FEIA at level 1, MAGNITUDE at level 1, SOCO TONTO at level 1, ATIRAR LAMA at level 1, HIDRO CANHÄO at level 6, OCTAZUCA at level 6, BICA D’ÁGUA at level 11, MAU HUMOR at level 16, RABO BRILHO at level 21, ESPINHOS at level 26, ÁGUA LAMA at level 26, CANÇÄO MORTE at level 36, ESPORTE ÁGUA at level 46, RAIO BOLHAS at level 56
341 Corphish   : TORNADO at level 1, MAU HUMOR at level 7, BICA D’ÁGUA at level 10, PANCADA at level 13, CABEÇADA at level 19, CRESCIMENTO at level 22, BOLHAS at level 25, ESPORTE ÁGUA at level 31, HIDRO CANHÄO at level 34, BARREIRA at level 37, ÁGUA LAMA at level 43, PINÇA at level 46
342 Crawdaunt  : BAJULAR at level 1, BICA D’ÁGUA at level 1, UIVAR at level 1, HIDRO CANHÄO at level 1, JATO D’ÁGUA at level 7, MAU HUMOR at level 10, REDEMOINHO at level 13, RAIO BOLHAS at level 19, MASTIGAR at level 22, BOLHAS at level 25, LADRÄO at level 33, AFANAR at level 38, PROVOCAR at level 43, DERRUBAR at level 51, DANÇA CHUVA at level 56
343 Baltoy     : BRASAS at level 1, BARREIRA at level 3, AMNÉSIA at level 5, CLAVA OSSO at level 7, OSSO RÁPIDO at level 11, EQUIPE DUPLA at level 15, ATIRAR LAMA at level 19, LAMA-BOFETÄO at level 25, CAVAR at level 31, VENTO FOGO at level 37, SENSORIAL at level 45
344 Claydol    : CAVAR at level 1, AFIAR at level 1, MEDITAÇÄO at level 1, SENSORIAL at level 1, MAGNITUDE at level 3, LAMA ESPORTE at level 5, AVANÇO-DUPLO at level 7, TROCA GOLPE at level 11, BARREIRA at level 15, CAPA MÁGICA at level 19, CLAVA OSSO at level 25, ATIRAR LAMA at level 31, GRANIZO at level 36, PSÏQUICO at level 42, PODER GRANDE at level 55
345 Lileep     : AGARRAMENTO at level 1, ATRAÇÄO at level 8, TEMP.AREIA at level 15, PODER ANTIGO at level 22, BRAÇO AGULHA at level 29, ROLO COMPR. at level 36, ESPORO at level 43, LANÇA PEDRA at level 50, DESABA PEDRA at level 50, PISOTEAR at level 50
346 Cradily    : PÓ SONÏFERO at level 1, SÏNTESE at level 1, LÂMINA FOLHA at level 1, PEDRA TUMBA at level 1, SOPRO PEDRA at level 8, CHICOTE CIPÓ at level 15, DANÇA PÉTALA at level 22, ROLO COMPR. at level 29, TEMP.AREIA at level 36, AGILIDADE at level 48, PASSA BATON at level 60, SEMENTE BALA at level 60, PODER ANTIGO at level 60
347 Anorith    : BICADA BROCA at level 1, DESEJO at level 7, SOPRO PEDRA at level 13, LANÇA PEDRA at level 19, PEDRA TUMBA at level 25, METRÔNOMO at level 31, TEIA ARANHA at level 37, MEGACHIFRE at level 43, DESABA PEDRA at level 49, PODER ANTIGO at level 55
348 Armaldo    : SUPERPODER at level 1, ATIRAR FIOS at level 1, DESABA PEDRA at level 1, BOMBA LODO at level 1, PULSO ÁGUA at level 7, DIVIDIR DOR at level 13, PODER ANTIGO at level 19, MÏSSIL PINO at level 25, RABO BRILHO at level 31, SOPRO PEDRA at level 37, LANÇA PEDRA at level 46, TORMENTO at level 55, TEMP.AREIA at level 64
349 Feebas     : HIDRO CANHÄO at level 1, PULSO ÁGUA at level 15, ESPORTE ÁGUA at level 30
350 Milotic    : ÁGUA LAMA at level 1, AGARRAMENTO at level 5, MAU HUMOR at level 10, RONCAR at level 15, SOCO COMETA at level 20, RECUPERAÇÄO at level 25, VENTO GILETE at level 30, RAIO BOLHAS at level 35, HIDRO BOMBA at level 40, REDEMOINHO at level 45, BRASAS at level 50
351 Castform   : TERREMOTO at level 1, FRUSTRAÇÄO at level 10, RAJADA VENTO at level 10, AUTODESTRUIR at level 10, HIPER PRESA at level 20, SUPERSÔNICO at level 20, SUPER PRESA at level 20, SÏNTESE at level 30
352 Kecleon    : SUPER PRESA at level 1, RETORNO at level 1, ROSNAR at level 1, AFIAR at level 1, HIPER PRESA at level 1, DANÇA ESPADA at level 4, CHUTE TRIPLO at level 7, TURBULÊNCIA at level 12, BEBER LEITE at level 17, PRESENTE at level 24, DEFESA ANEL at level 31, RECICLAR at level 40, CORTE FALSO at level 49
353 Shuppet    : PEDRA TUMBA at level 1, NOITE SOMBRA at level 8, FURACÄO at level 13, PODER NATIVO at level 20, BICADA BROCA at level 25, ASSUSTAR at level 32, RANCOR at level 37, LER MENTE at level 44, DANO SECRETO at level 49, AMAR.DESTINO at level 56
354 Banette    : SINO DA CURA at level 1, RANCOR at level 1, ARRANHÄO at level 1, SOCO TONTO at level 1, RAIO CONFUSO at level 8, UIVAR at level 13, NOITE SOMBRA at level 20, AVANÇO-DUPLO at level 25, ESPANCAR at level 32, AMAR.DESTINO at level 39, BIS at level 48, METRÔNOMO at level 55, OLHAR MAU at level 64
355 Duskull    : MINI DESEJO at level 1, ASSUSTAR at level 1, PROTEÇÄO at level 5, RANCOR at level 12, CUSPIR at level 16, SOCO SOMBRIO at level 23, DERRUBAR at level 27, ALVOROÇO at level 34, AMAR.DESTINO at level 38, BIS at level 45, NOITE SOMBRA at level 49
356 Dusclops   : MEGA CHUTE at level 1, LUAR at level 1, ESPIRAR at level 1, TERREMOTO at level 1, RAIO CONFUSO at level 5, AMAR.DESTINO at level 12, NOITE SOMBRA at level 16, RONCAR at level 23, RETIRADA at level 27, ASSUSTAR at level 34, SOCO SOMBRIO at level 37, PESADELO at level 41, BEIJO AMÁVEL at level 51, BOLA SOMBRIA at level 58
357 Tropius    : ATAQUE ASA at level 1, VOADORA at level 1, GOLPE AÉREO at level 7, ENRAIZAR at level 11, GRAMA APITO at level 17, ESPOROS at level 21, DANÇA PÉTALA at level 27, SOCO COMETA at level 31, CORTE AÉREO at level 37, BICADA BROCA at level 41, DANÇA PENA at level 47
358 Chimecho   : RAIO MENTAL at level 1, BEIJO AMÁVEL at level 6, TELECINÉTICA at level 9, ESPELHO at level 14, BOLA NÉVOA at level 17, LIMPA LUSTRE at level 22, CANÇÄO at level 25, TROCA GOLPE at level 30, PODER GRANDE at level 33, REFLEXÄO at level 38, CAPA MÁGICA at level 41, VISÄO FUTURA at level 46
359 Absol      : FOLHA GILETE at level 1, RUGIDO at level 5, BARRIGADA at level 9, BAJULAR at level 13, CHORO FALSO at level 17, RAIO GELO at level 21, OSSORANGUE at level 26, MORDIDA at level 31, VEL. EXTREMA at level 36, SOM METAL at level 41, AFANAR at level 46
360 Wynaut     : INTERPRETAR at level 1, MIRAR at level 1, TAPA DUPLO at level 1, BARREIRA at level 15, FISSURA at level 15, P. VENENOSA at level 15, VISÄO FUTURA at level 15
361 Snorunt    : RAIO AURORA at level 1, LANÇA ARPÄO at level 1, ABATER at level 7, NEVOEIRO at level 10, NEVASCA at level 16, ENDURECER at level 19, GOLPE FÚRIA at level 25, SEMENTE BALA at level 28, SOCO GELO at level 34, FACHADA at level 37, BOLA DE GELO at level 43
362 Glalie     : RAIO GELO at level 1, AGARRAMENTO at level 1, FAREJAR at level 1, RAIO AURORA at level 1, NEVASCA at level 7, NEVOEIRO at level 10, SOCO GELO at level 16, ENGOLIR at level 19, CORTE FALSO at level 25, BOLA DE GELO at level 28, PÓ DE NEVE at level 34, ALVOROÇO at level 42, VENTO GELADO at level 53, CAPA MÁGICA at level 61
363 Spheal     : SOCO GELO at level 1, FRUSTRAÇÄO at level 1, NEVASCA at level 1, HIDRO BOMBA at level 1, REDEMOINHO at level 7, RAIO AURORA at level 13, RAIO GELO at level 19, MAU HUMOR at level 25, GRANIZO at level 31, OCTAZUCA at level 37, ESPORTE ÁGUA at level 37, LANÇA ARPÄO at level 43, BOLA DE GELO at level 49
364 Sealeo     : ESTOCAR at level 1, JATO D’ÁGUA at level 1, FRIO POLAR at level 1, RAIO BOLHAS at level 1, NEVASCA at level 7, SOCO GELO at level 13, HIDRO CANHÄO at level 19, RAIO AURORA at level 25, BOLA DE GELO at level 31, BICA D’ÁGUA at level 39, AMAR.DESTINO at level 39, PÓ DE NEVE at level 47, RETIRADA at level 55
365 Walrein    : PÓ DE NEVE at level 1, CAVAR at level 1, GRANIZO at level 1, LANÇA ARPÄO at level 1, PODER OCULTO at level 7, OCTAZUCA at level 13, JATO D’ÁGUA at level 19, NEVASCA at level 25, RETIRADA at level 31, FRIO POLAR at level 39, ESPINHOS at level 39, RAIO BOLHAS at level 50, BOLA DE GELO at level 61
366 Clamperl   : BICA D’ÁGUA at level 1, P. VENENOSA at level 1, OCTAZUCA at level 1, VENTANIA at level 1
367 Huntail    : JATO D’ÁGUA at level 1, MAU HUMOR at level 8, REDEMOINHO at level 15, MIMICA at level 22, BICA D’ÁGUA at level 29, OCTAZUCA at level 36, ESPORTE ÁGUA at level 43, PISOTEAR at level 50
368 Gorebyss   : OCTAZUCA at level 1, GARRA DRAGÄO at level 8, RAIO BOLHAS at level 15, DETECTAR at level 22, PROTEÇÄO at level 29, ATRAÇÄO at level 36, CHORO FALSO at level 43, PULSO ÁGUA at level 50
369 Relicanth  : ESPORTE ÁGUA at level 1, PULSO ÁGUA at level 1, DANÇA DRAGÄO at level 8, MAU HUMOR at level 15, BICA D’ÁGUA at level 22, HIDRO CANHÄO at level 29, PODER ANTIGO at level 36, HIDRO BOMBA at level 43, JATO D’ÁGUA at level 50, TURBULÊNCIA at level 57, SENSORIAL at level 64
370 Luvdisc    : ÁGUA LAMA at level 1, OCTAZUCA at level 4, DANÇA CHUVA at level 12, PULSO ÁGUA at level 16, SUBSTITUTO at level 24, CHIFRADA at level 28, ESPORTE ÁGUA at level 36, HIDRO CANHÄO at level 40, FÚRIA at level 48
371 Bagon      : TORNADO at level 1, PANCADA at level 5, DANÇA DRAGÄO at level 9, FRUSTRAÇÄO at level 17, BAFO DRAGÄO at level 21, GARRA DRAGÄO at level 25, BEIJO DOCE at level 33, DIVIDIR DOR at level 37, ATROCIDADE at level 41, ESPINHOS at level 49, VENTO GILETE at level 53
372 Shelgon    : GARRA DRAGÄO at level 1, BAFO DRAGÄO at level 1, RECUPERAÇÄO at level 1, TORNADO at level 1, DANÇA DRAGÄO at level 5, DENTE VENENO at level 9, LODO at level 17, ATROCIDADE at level 21, OVO FERVIDO at level 25, RECICLAR at level 30, ASSISTÊNCIA at level 38, ESPINHOS at level 47, AMARRAR at level 56, ENDURECER at level 69, BARRAGEM at level 78
373 Salamence  : ATROCIDADE at level 1, BAFO DRAGÄO at level 1, BICADA at level 1, TORNADO at level 1, ESPORO at level 5, RAJADA VENTO at level 9, GARRA DRAGÄO at level 17, DANÇA ESPADA at level 21, BOLA TEMPO at level 25, DANÇA DRAGÄO at level 30, GOLPE AÉREO at level 38, SINO DA CURA at level 47, PREVISÄO at level 50, AGARRAMENTO at level 61, RAIO BOLHAS at level 79, PÓ VENENOSO at level 93
374 Beldum     : AT. RÁPIDO at level 1
375 Metang     : CHIFRADA at level 1, CRESCIMENTO at level 20, RABO FERRO at level 20, PSICOATAQUE at level 26, BLOQUEIO at level 32, LIMPA LUSTRE at level 38, SOM METAL at level 44, REFLEXÄO at level 50, INTERPRETAR at level 56, RETORNO at level 62
376 Metagross  : SOM METAL at level 1, DEFESA FERRO at level 1, INVESTIDA at level 1, SENSORIAL at level 1, ASAS DE AÇO at level 20, BIS at level 20, METEORO at level 26, GARRA METAL at level 32, EST. CADENTE at level 38, ARRANHÄO at level 44, GOLPE FÚRIA at level 55, LAMA ESPORTE at level 66, AGILIDADE at level 77
377 Regirock   : DESABA PEDRA at level 1, ALVOROÇO at level 9, MÄOZINHA at level 17, PEDRA TUMBA at level 25, AGILIDADE at level 33, LANÇA PEDRA at level 41, BOLA SOMBRIA at level 49, PANCADA at level 57, MAGNITUDE at level 65
378 Regice     : HIPER VOZ at level 1, GRANIZO at level 9, MINI DESEJO at level 17, MIMICA at level 25, RAIO AURORA at level 33, NEVASCA at level 41, ASSISTÊNCIA at level 49, BOLA DE GELO at level 57, SUBSTITUTO at level 65
379 Registeel  : GARRA METAL at level 1, MIRAR at level 9, CHUTE DUPLO at level 17, DESEJA MORTE at level 25, PODER NATIVO at level 33, DEFESA FERRO at level 41, GÁS VENENOSO at level 41, ASAS DE AÇO at level 49, LÂMINA FOLHA at level 57, METEORO at level 65
380 Latias     : HIPER VOZ at level 1, MAR PSÏQUICO at level 5, DANÇA DRAGÄO at level 10, ERUPÇÄO at level 15, ATROCIDADE at level 20, ATQ. COVARDE at level 25, TORNADO at level 30, AMNÉSIA at level 35, CAPA MÁGICA at level 40, BAFO DRAGÄO at level 45, AGILIDADE at level 50
381 Latios     : GIGA DRENO at level 1, MAGNITUDE at level 5, AGARRAMENTO at level 10, AMNÉSIA at level 15, ESPELHO at level 20, VISÄO FUTURA at level 25, ATROCIDADE at level 30, BAFO DRAGÄO at level 35, INTERPRETAR at level 40, PSÏQUICO at level 45, GARRA DRAGÄO at level 50
382 Kyogre     : AÇOITAR at level 1, LÂMINA FOLHA at level 5, AUTODESTRUIR at level 15, OCTAZUCA at level 20, ENCARAR at level 30, MAU HUMOR at level 35, RAIO BOLHAS at level 45, BOLA TEMPO at level 50, DEFESA ANEL at level 60, BATE CORPO at level 65, TURBULÊNCIA at level 75
383 Groudon    : HIPER RAIO at level 1, OSSO RÁPIDO at level 5, LAMA-BOFETÄO at level 15, FURACÄO at level 20, ATIRAR LAMA at level 30, TERREMOTO at level 35, CANÇÄO at level 45, BICA D’ÁGUA at level 50, CAVAR at level 60, BIS at level 65, BEBER LEITE at level 75
384 Rayquaza   : SALTAR at level 1, ATROCIDADE at level 5, DANÇA DRAGÄO at level 15, GARRA DRAGÄO at level 20, MOV. ESPELHO at level 30, ATAQUE AÉREO at level 35, GOLPE AÉREO at level 45, TORNADO at level 50, BICADA BROCA at level 60, BAFO DRAGÄO at level 65, VENTANIA at level 75
385 Jirachi    : SOM METAL at level 1, METEORO at level 1, AUTODESTRUIR at level 5, CHUTE TRIPLO at level 10, RABO FERRO at level 15, ASAS DE AÇO at level 20, AGUARDAR at level 25, SENSORIAL at level 30, DEFESA FERRO at level 35, APRISIONAR at level 40, MAR PSÏQUICO at level 45, AMNÉSIA at level 50
386 Deoxys     : PSICOATAQUE at level 1, CUSPIR at level 1, BATE CORPO at level 5, BOLA NÉVOA at level 10, TELECINÉTICA at level 15, DESCANSO at level 20, LIMPA LUSTRE at level 25, ENROLAR at level 30, MIRAR at level 35, BARREIRA at level 40, VISÄO FUTURA at level 45, TAPA DUPLO at level 50

--Trainers Pokemon--
#1 (AQUA LEADER )@23EAF0 - Baltoy Lv5
#2 (TEAM AQUA )@23EB18 - Shellder Lv5
#3 (TEAM AQUA )@23EB40 - Horsea Lv5
#4 (AROMA LADY )@23EB68 - Surskit Lv5
#5 (RUIN MANIAC )@23EB90 - Bellsprout Lv5
#6 (INTERVIEWER )@23EBB8 - Spheal Lv5
#7 (TUBER )@23EBE0 - Lapras Lv38
#8 (TUBER )@23EC08 - Flygon Lv38
#9 (COOLTREINAD )@23EC30 - Gastly Lv5
#10 (COOLTREINAD )@23EC58 - Surskit Lv5
#11 (HEX MANIAC )@23EC80 - Wynaut Lv5
#12 (LADY )@23ECA8 - Shellder Lv5
#13 (BEAUTY )@23ECD0 - Mankey Lv5
#14 (RICH BOY )@23ECF8 - Pineco Lv5
#15 (POKéMANIAC )@23ED20 - Nidoran♂ Lv5
#16 (SWIMMER♂ )@23ED48 - Swablu Lv5
#17 (BLACK BELT )@23ED70 - Doduo Lv5
#18 (GUITARIST )@23ED98 - Doduo Lv5
#19 (KINDLER )@23EDC0 - Mudkip Lv5
#20 (CAMPER )@23EDE8 - Vulpix Lv5
#21 (BUG MANIAC )@23EE10 - Poliwag Lv5
#22 (PSYCHIC )@23EE38 - Barboach Lv5
#23 (PSYCHIC )@23EE60 - Ditto Lv5
#24 (GENTLEMAN )@23EE88 - Shroomish Lv5
#25 (ELITE 4 SIDNEY)@23EEB0 - Pineco Lv5
#26 (ELITE 4 PHOEBE)@23EED8 - Ekans Lv5
#27 (LÏDER ROXANNE)@23EF00 - Taillow Lv5
#28 (LÏDER BRAWLY)@23EF28 - Nincada Lv5
#29 (LÏDER TATE&LIZA)@23EF50 - Spearow Lv5
#30 (SCHOOL KID )@23EF78 - Dratini Lv5
#31 (SCHOOL KID )@23EFA0 - Taillow Lv5
#32 (SR. AND JR. )@23EFC8 - Shuppet Lv5
#33 (POKéFAN )@23EFF0 - Skitty Lv5
#34 (POKéFAN )@23F018 - Diglett Lv5
#35 (EXPERT )@23F040 - Taillow Lv5
#36 (EXPERT )@23F068 - Mankey Lv5
#37 (YOUNGSTER )@23F090 - Numel Lv5
#38 (CHAMPION )@23F0B8 - Poliwag Lv5
#39 (FISHERMAN )@23F0E0 - Poliwag Lv5
#40 (TRIATHLETE )@23F108 - Treecko Lv5
#41 (TRIATHLETE )@23F130 - Spearow Lv5
#42 (TRIATHLETE )@23F158 - Doduo Lv5
#43 (TRIATHLETE )@23F180 - Gastly Lv5
#44 (TRIATHLETE )@23F1A8 - Vulpix Lv5
#45 (TRIATHLETE )@23F1D0 - Vulpix Lv5
#46 (DRAGON TAMER )@23F1F8 - Bellsprout Lv5
#47 (BIRD KEEPER )@23F220 - Mudkip Lv5
#48 (NINJA BOY )@23F248 - Wynaut Lv5
#49 (BATTLE GIRL )@23F270 - Spearow Lv5
#50 (PARASOL LADY )@23F298 - Treecko Lv5
#51 (SWIMMER♀ )@23F2C0 - Swablu Lv5
#52 (PICNICKER )@23F2E8 - Larvitar Lv5
#53 (TWINS )@23F310 - Barboach Lv5
#54 (SAILOR )@23F338 - Larvitar Lv5
#55 (BOARDER )@23F360 - Wingull Lv5
#56 (BOARDER )@23F388 - Mareep Lv5
#57 (COLLECTOR )@23F3B0 - Larvitar Lv5
#58 ([PK][MN] TREINAD )@23F3D8 - Abra Lv5
#59 ([PK][MN] TREINAD )@23F400 - Ledyba Lv5
#60 ([PK][MN] TREINAD )@23F428 - Swablu Lv5
#61 ([PK][MN] TREINAD )@23F450 - Slakoth Lv5
#62 ([PK][MN] TREINAD )@23F478 - Shuppet Lv5
#63 ([PK][MN] TREINAD )@23F4A0 - Sandshrew Lv5
#64 ([PK][MN] TREINAD )@23F4C8 - Baltoy Lv5
#65 ([PK][MN] BREEDER )@23F4F0 - Snorunt Lv5
#66 ([PK][MN] BREEDER )@23F518 - Larvitar Lv5
#67 ([PK][MN] RANGER )@23F540 - Gulpin Lv5
#68 ([PK][MN] RANGER )@23F568 - Mudkip Lv5
#69 (MAGMA LEADER )@23F590 - Surskit Lv5
#70 (TEAM MAGMA )@23F5B8 - Slakoth Lv5
#71 (TEAM MAGMA )@23F5E0 - Mankey Lv5
#72 (LASS )@23F608 - Pineco Lv5
#73 (BUG CATCHER )@23F630 - Skitty Lv5
#74 (HIKER )@23F658 - Smoochum Lv5
#75 (YOUNG COUPLE )@23F680 - Electrike Lv5, Surskit Lv5
#76 (OLD COUPLE )@23F6A8 - Jigglypuff Lv5
#77 (SIS AND BRO )@23F6D0 - Ditto Lv5
#78 (ADMIN. AQUA MATT)@23F6F8 - Ditto Lv5
#79 (ADMIN. AQUA SHELLY)@23F720 - Mareep Lv5
#80 (ADMIN. MAGMA TABITHA)@23F748 - Machop Lv5
#81 (ADMIN. MAGMA COURTNEY)@23F770 - Skitty Lv5
#82 (LÏDER WATTSON)@23F798 - Pikachu Lv5
#83 (LÏDER FLANNERY)@23F7C0 - Electrike Lv5
#84 (LÏDER NORMAN)@23F7E8 - Paras Lv5
#85 (LÏDER WINONA)@23F810 - Charmander Lv5
#86 (LÏDER WALLACE)@23F838 - Snorunt Lv5
#87 (ELITE 4 GLACIA)@23F860 - Shroomish Lv5
#88 (ELITE 4 DRAKE)@23F888 - Ekans Lv5
#89 (JOVEM BEN)@23F8B0 - Hoppip Lv11, Jigglypuff Lv11
#90 (JOVEM CALVIN)@23F8D8 - Spearow Lv14
#91 (JOVEM JOSH)@23F900 - Marill Lv10, Spearow Lv10, Zigzagoon Lv10
#92 (JOVEM TIMMY)@23F928 - Teddiursa Lv14, Slakoth Lv14
#93 (JOVEM JOEY)@23F950 - Smeargle Lv15, Spinarak Lv15
#94 (JOVEM DAN)@23F978 - Remoraid Lv17
#95 (JOVEM CHAD)@23F9A0 - Electrike Lv14, Charmander Lv14
#96 (JOVEM TYLER)@23F9C8 - Geodude Lv21
#97 (JOVEM EDDIE)@23F9F0 - Numel Lv21
#98 (JOVEM DILLON)@23FA18 - Cubone Lv19, Marill Lv19
#99 (JOVEM YASU)@23FA40 - Hoothoot Lv17, Nidoran♂ Lv17, Linoone Lv17
#100 (JOVEM DAVE)@23FA68 - Paras Lv18, Unown Lv18
#101 (JOVEM BEN)@23FA90 - Nincada Lv17, Nidoran♀ Lv17
#102 (CAÇA INSETOS RICK)@23FAB8 - Kakuna Lv6, Caterpie Lv6
#103 (CAÇA INSETOS DOUG)@23FAE0 - Cascoon Lv7, Silcoon Lv7, Metapod Lv7
#104 (CAÇA INSETOS SAMMY)@23FB08 - Cascoon Lv9
#105 (CAÇA INSETOS COLTON)@23FB30 - Ralts Lv10, Magikarp Lv10, Metapod Lv10
#106 (CAÇA INSETOS GREG)@23FB58 - Caterpie Lv9, Caterpie Lv9, Igglybuff Lv9, Feebas Lv9
#107 (CAÇA INSETOS JAMES)@23FB80 - Tyrogue Lv11, Tyrogue Lv11
#108 (CAÇA INSETOS KENT)@23FBA8 - Pichu Lv11, Ralts Lv11
#109 (CAÇA INSETOS ROBBY)@23FBD0 - Feebas Lv10, Lotad Lv10, Azurill Lv10
#110 (CAÇA INSETOS CALE)@23FBF8 - Sunkern Lv10, Pichu Lv10, Igglybuff Lv10, Magikarp Lv10
#111 (CAÇA INSETOS KEIGO)@23FC20 - Weedle Lv16, Azurill Lv16, Igglybuff Lv16
#112 (CAÇA INSETOS ELIJAH)@23FC48 - Bayleef Lv20
#113 (CAÇA INSETOS )@23FC70 - Magikarp Lv18, Sunkern Lv18, Squirtle Lv18
#114 (CAÇA INSETOS BRENT)@23FC98 - Lileep Lv19, Quilava Lv19
#115 (CAÇA INSETOS CONNER)@23FCC0 - Weedle Lv20, Cascoon Lv20, Shuppet Lv20
#116 (MENINA JANICE)@23FCE8 - Spinarak Lv9, Spinarak Lv9
#117 (MENINA SALLY)@23FD10 - Whismur Lv10, Dratini Lv10
#118 (MENINA ROBIN)@23FD38 - Rattata Lv14
#119 (MENINA CRISSY)@23FD60 - Spheal Lv31, Kirlia Lv31, Lairon Lv31
#120 (MENINA MIRIAM)@23FD88 - Voltorb Lv11, Torchic Lv11
#121 (MENINA IRIS)@23FDB0 - Omanyte Lv14
#122 (MENINA RELI)@23FDD8 - Mareep Lv16, Sandshrew Lv16
#123 (MENINA ALI)@23FE00 - Marill Lv12, Unown Lv12, Mudkip Lv12
#124 (MENINA )@23FE28 - Spheal Lv15, Electrike Lv15
#125 (MENINA HALEY)@23FE50 - Mankey Lv13, Marill Lv13, Vibrava Lv13
#126 (MENINA ANN)@23FE78 - Slugma Lv18, Larvitar Lv18
#127 (MENINA DAWN)@23FEA0 - Togepi Lv18, Teddiursa Lv18
#128 (MENINA PAIGE)@23FEC8 - Bellsprout Lv23, Porygon Lv23
#129 (MENINA ANDREA)@23FEF0 - Poliwag Lv24, Corphish Lv24, Sandshrew Lv24
#130 (MENINA MEGAN)@23FF18 - Jigglypuff Lv19, Hoppip Lv19, Remoraid Lv19, Snorunt Lv19, Ditto Lv19
#131 (MENINA JULIA)@23FF40 - Slowpoke Lv22, Omanyte Lv22
#132 (MENINA KAY)@23FF68 - Numel Lv23, Haunter Lv23
#133 (MENINA LISA)@23FF90 - Smoochum Lv23, Furret Lv23
#134 (MARINHEIRO EDMOND)@23FFB8 - Dratini Lv18, Shellder Lv18
#135 (MARINHEIRO TREVOR)@23FFE0 - Larvitar Lv17, Cyndaquil Lv17
#136 (MARINHEIRO LEONARD)@240008 - Sandshrew Lv21
